N,P,K,temperature,humidity,pH,rainfall,Total_NPK,Avg_NPK,NPK_Ratio,N_P_ratio,P_K_ratio,Temp_Humidity,Rainfall_Temp,pH_rainfall,N_rainfall,K_humidity,cat_Cash Crops,cat_Cereals & Grains,cat_Fiber Crops,cat_Fodder Crops,cat_Fruits,cat_Oilseeds,cat_Plantation Crops,cat_Pulses & Legumes,cat_Spices & Herbs,cat_Vegetables,label_encoded
54.05,40.7,36.29,20.5,60.6,6.57,73.91,131.04,43.68,0.6930375689190921,1.2961630695443644,1.0914454277286136,1242.3,3.437674418604651,485.5887,3994.8354999999997,2199.174,0,0,0,0,0,0,0,0,1,0,42
111.83,64.71,90.55,22.85,56.33,6.12,89.1,267.09,89.02999999999999,0.7156661973633688,1.7018718612083399,0.7068268705625341,1287.1405,3.735849056603773,545.292,9964.053,5100.6815,0,1,0,0,0,0,0,0,0,0,79
55.6,25.61,29.1,19.96,49.32,6.43,47.04,110.31,36.77,0.9980254891401903,2.0894400601277714,0.8508305647840531,984.4272000000001,2.2442748091603053,302.4672,2615.424,1435.212,0,1,0,0,0,0,0,0,0,0,139
68.05,38.37,112.42,15.9,62.76,7.14,41.84,218.83999999999997,72.94666666666666,0.4483167534093155,1.728473456946914,0.33830012343502025,997.884,2.4757396449704148,298.7376,2847.212,7055.4792,0,0,0,0,0,0,0,0,0,1,12
62.44,33.62,32.93,18.11,56.83,6.2,74.35,128.99,42.99666666666667,0.9243523316062177,1.803581744656268,0.9908635425876805,1029.1913,3.8906331763474618,460.96999999999997,4642.414,1871.4118999999998,0,0,0,0,0,0,0,0,1,0,42
79.05,54.56,82.0,21.17,65.0,7.16,61.01,215.61,71.87,0.5746583309101483,1.4227861771058314,0.6573493975903615,1376.0500000000002,2.7519170049616597,436.8316,4822.840499999999,5330.0,0,0,0,0,0,0,0,0,0,1,149
78.89,37.18,48.69,21.47,87.67,5.49,174.0525,164.76,54.919999999999995,0.9081385979049154,2.066265060240964,0.748239082310324,1882.2749,7.745994659546062,955.5482250000001,13731.001725,4268.6523,1,0,0,0,0,0,0,0,0,0,138
69.74,45.22,70.6,28.68,76.31,6.56,153.44,185.56,61.85333333333333,0.5969868173258004,1.508870618779749,0.6315642458100559,2188.5708,5.169811320754717,1006.5663999999999,10700.905599999998,5387.486,0,0,0,0,1,0,0,0,0,0,77
28.45,50.68,51.2,15.91,59.75,6.72,70.91,130.32999999999998,43.44333333333333,0.2765357698289269,0.5505030959752322,0.9708812260536398,950.6225000000001,4.193376700177409,476.51519999999994,2017.3894999999998,3059.2000000000003,0,0,0,0,0,0,0,1,0,0,106
79.21,56.17,78.63,24.42,80.6,6.41,157.18,214.01,71.33666666666666,0.5832842415316641,1.3855168794822459,0.7053874168027126,1968.252,6.183320220298977,1007.5238,12450.227799999999,6337.5779999999995,1,0,0,0,0,0,0,0,0,0,143
50.17,41.44,59.89,32.85,76.81,6.75,86.39,151.5,50.5,0.49027655623961697,1.1821394910461829,0.6805715224174741,2523.2085,2.552141802067947,583.1325,4334.1863,4600.150900000001,0,0,0,0,0,0,0,0,0,1,14
87.06,40.54,41.56,13.02,56.74,6.79,51.63,169.16,56.38666666666666,1.047653429602888,2.0958112662493984,0.9525375939849623,738.7548,3.682596291012839,350.5677,4494.9078,2358.1144000000004,0,1,0,0,0,0,0,0,0,0,142
75.23,40.62,89.19,14.37,62.67,6.77,62.18,205.04,68.34666666666666,0.5751089366256402,1.807544449783758,0.4503825257789112,900.5679,4.045543266102798,420.9586,4677.8014,5589.5373,0,0,0,0,0,0,0,0,0,1,101
24.43,42.64,34.01,28.88,65.43,7.48,69.9,101.07999999999998,33.69333333333333,0.31461687057308435,0.55980751604033,1.2179377320765497,1889.6184,2.3393574297188757,522.8520000000001,1707.6570000000002,2225.2743,0,0,0,0,0,0,0,1,0,0,108
30.69,38.23,43.75,33.07,52.42,7.729999999999999,39.71,112.67,37.556666666666665,0.3698481561822126,0.7823094570481776,0.8543016759776536,1733.5294000000001,1.1655415321397125,306.95829999999995,1218.6999,2293.375,0,0,0,0,0,0,0,0,0,1,37
96.3,51.2,80.06,14.42,65.93,6.94,67.55,227.56,75.85333333333334,0.7281112959322547,1.8448275862068964,0.6316308906982482,950.7106000000001,4.3806744487678335,468.797,6505.065,5278.3558,0,0,0,0,0,0,0,0,1,0,30
68.07,42.59,79.29,20.18,81.35,5.8,174.0525,189.95,63.31666666666666,0.5539550781249999,1.5615966964900203,0.5304521110972724,1641.6429999999998,8.217776203966006,1009.5045,11847.753675,6450.2415,0,0,0,0,0,0,1,0,0,0,38
67.44,41.61,88.29,20.61,86.08,5.49,174.0525,197.34,65.78,0.5152024446142093,1.5827270593757334,0.46600963153768615,1774.1088,8.054257288292458,955.5482250000001,11738.1006,7600.0032,0,0,0,0,0,0,1,0,0,0,38
73.34,21.59,40.18,30.57,58.42,6.6,44.39,135.11,45.03666666666667,1.1683925442090173,3.2465692784417888,0.5242836328314716,1785.8994,1.4060817231548939,292.974,3255.5626,2347.3156,0,1,0,0,0,0,0,0,0,0,126
85.92,50.54,94.51,18.83,66.78,6.44,54.46,230.97000000000003,76.99000000000001,0.5882916809311879,1.6670547147846333,0.5291592503402784,1257.4674,2.746343923348462,350.72240000000005,4679.2032,6311.3778,0,0,0,0,0,0,0,0,0,1,31
41.4,34.7,36.84,23.19,61.52,7.16,56.68,112.94,37.64666666666667,0.5707196029776674,1.1596638655462184,0.9170190274841438,1426.6488000000002,2.343116990491939,405.8288,2346.552,2266.3968000000004,0,0,0,0,0,0,0,0,1,0,52
52.22,33.82,49.96,12.22,75.91,6.64,62.55,136.0,45.333333333333336,0.6159471573484312,1.4997128087306146,0.6636577708006279,927.6202,4.731467473524962,415.33199999999994,3266.361,3792.4636,0,0,0,0,1,0,0,0,0,0,59
69.24,60.27,73.55,24.21,61.3,6.94,69.36,203.06,67.68666666666667,0.5135736537605696,1.1300799738860778,0.8084507042253521,1484.073,2.751289170963903,481.3584,4802.4864,4508.615,0,0,0,0,0,0,0,0,0,1,149
67.21,43.37,96.02,16.88,62.6,6.85,65.34,206.59999999999997,68.86666666666666,0.47873780183773773,1.5147622267297722,0.4470212327355184,1056.6879999999999,3.654362416107383,447.579,4391.5014,6010.852,0,0,0,0,0,0,0,0,0,1,101
53.35,45.25,61.35,25.46,79.56,5.98,174.0525,159.95,53.31666666666666,0.49581784386617106,1.1535135135135135,0.7257417802726543,2025.5976,6.577947845804989,1040.8339500000002,9285.700875,4881.006,1,0,0,0,0,0,0,0,0,0,16
53.04,31.96,47.69,27.77,76.21,5.85,174.0525,132.69,44.23,0.6576565406075635,1.6092233009708736,0.6563976175806121,2116.3516999999997,6.049791449426486,1018.207125,9231.7446,3634.4548999999997,1,0,0,0,0,0,0,0,0,0,93
126.01,68.56,85.44,22.07,56.57,6.32,90.83,280.01,93.33666666666666,0.8129677419354839,1.8115296147211042,0.7931513188338732,1248.4999,3.9371478110099694,574.0456,11445.4883,4833.3408,0,1,0,0,0,0,0,0,0,0,79
90.53,65.98,100.25,15.14,59.82,6.38,70.1,256.76,85.58666666666666,0.5413502362016384,1.3515974917885936,0.6516543209876544,905.6748,4.343246592317223,447.23799999999994,6346.152999999999,5996.955,0,0,0,0,0,0,0,0,0,1,21
27.01,48.61,44.6,20.74,64.35,6.3,66.43,120.22,40.07333333333333,0.2866999256979089,0.5444466841362628,1.0660087719298246,1334.6189999999997,3.055657773689053,418.509,1794.2743000000003,2870.0099999999998,0,0,0,0,0,0,0,1,0,0,121
77.04,52.04,71.11,16.33,64.81,6.41,74.38,200.19,66.73,0.6205396697543295,1.4524886877828056,0.7216752184163084,1058.3473,4.29197922677438,476.7758,5730.2352,4608.6391,0,0,0,0,0,0,0,0,0,1,135
34.98,23.17,40.05,29.69,43.22,7.729999999999999,35.47,98.19999999999999,32.73333333333333,0.544690127686079,1.4472486553578814,0.564433617539586,1283.2018,1.1557510589768654,274.18309999999997,1240.7405999999999,1730.9609999999998,0,0,0,0,0,0,1,0,0,0,91
30.72,60.82,59.53,12.53,60.33,6.69,72.48,151.07,50.35666666666666,0.2531520395550062,0.49692656098350046,1.0047910127209647,755.9349,5.356984478935699,484.8912000000001,2226.5856,3591.4449,0,0,0,0,0,0,0,1,0,0,106
54.36,39.32,41.82,27.33,78.43,5.93,174.0525,135.5,45.166666666666664,0.6617969320672024,1.3482142857142856,0.9182624941616068,2143.4919,6.1437522061419,1032.131325,9461.493900000001,3279.9426000000003,1,0,0,0,0,0,0,0,0,0,93
42.67,29.57,36.21,19.58,45.64,7.729999999999999,36.55,108.45000000000002,36.150000000000006,0.638963761605271,1.3958128884527314,0.7946788497715668,893.6311999999999,1.7759961127308066,282.53149999999994,1559.5884999999998,1652.6244000000002,0,0,0,0,0,0,0,0,1,0,46
70.58,53.62,43.69,17.5,60.16,6.33,67.49,167.89,55.96333333333333,0.7179330688637982,1.292200659099231,1.1998209890355784,1052.8,3.648108108108108,427.21169999999995,4763.4442,2628.3903999999998,0,0,0,0,0,1,0,0,0,0,89
32.54,52.93,49.78,12.67,58.57,6.84,64.47,135.25,45.083333333333336,0.31375952174332267,0.6033747450398664,1.0423395037416305,742.0819,4.716166788588149,440.97479999999996,2097.8538,2915.6146,0,0,0,0,0,0,0,1,0,0,106
73.04,44.9,78.92,18.26,71.16,6.2,80.28,196.86,65.62,0.5851626341932383,1.5912854030501091,0.5618118118118118,1299.3816000000002,4.16822429906542,497.73600000000005,5863.6512,5615.9472,0,0,0,0,0,0,0,0,1,0,84
88.86,62.62,61.28,20.99,57.9,6.4,92.29,212.76,70.92,0.7114491593274619,1.3967305878654512,1.0054592164418754,1215.321,4.196907685311506,590.6560000000001,8200.8894,3548.112,0,0,0,0,0,1,0,0,0,0,132
64.26,45.97,59.05,13.03,59.58,6.86,92.41,169.28,56.42666666666667,0.6061120543293719,1.3681073025335322,0.7655287260616154,776.3273999999999,6.586600142551675,633.9326,5938.2666,3518.1989999999996,0,0,0,0,1,0,0,0,0,0,32
25.22,52.93,69.7,29.02,65.93,6.42,87.11,147.85000000000002,49.28333333333334,0.20399579390115669,0.46764324123864265,0.7486562942008487,1913.2886,2.901732178547635,559.2462,2196.9141999999997,4595.321000000001,0,0,0,0,0,0,0,1,0,0,104
68.69,48.84,89.19,27.87,59.74,6.91,66.53,206.72,68.90666666666667,0.4940660289146227,1.378210272873194,0.5415234504934029,1664.9538000000002,2.304468306200208,459.7223,4569.9457,5328.2106,0,0,0,0,1,0,0,0,0,0,81
89.1,36.36,69.56,21.99,80.68,6.19,152.16,195.01999999999998,65.00666666666666,0.8333333333333333,2.384903640256959,0.5153061224489796,1774.1532,6.618529795563289,941.8704,13557.455999999998,5612.100800000001,1,0,0,0,0,0,0,0,0,0,40
71.15,37.03,72.4,18.9,50.44,6.8,106.55,180.58,60.193333333333335,0.6442995562799964,1.870891401525112,0.5044959128065395,953.3159999999999,5.3542713567839195,724.54,7581.0325,3651.856,0,0,0,0,1,0,0,0,0,0,61
30.98,48.54,46.28,30.7,58.74,7.729999999999999,61.08,125.8,41.93333333333333,0.32331454811104154,0.6253532498990715,1.0266497461928934,1803.318,1.926813880126183,472.1483999999999,1892.2584,2718.4872,0,0,0,0,0,0,0,0,0,1,37
31.38,38.46,45.17,33.65,51.29,7.729999999999999,50.76,115.01,38.336666666666666,0.3707904998227579,0.7952356817029903,0.8330084470435347,1725.9085,1.464935064935065,392.37479999999994,1592.8488,2316.7693,0,0,0,0,0,0,0,0,0,1,37
78.47,55.33,79.49,24.13,67.76,7.11,157.66,213.29000000000002,71.09666666666668,0.5777499631865705,1.393041008343689,0.6874145856628153,1635.0488,6.273776362912853,1120.9626,12371.5802,5386.2424,0,0,0,0,1,0,0,0,0,0,8
45.94,22.93,31.21,28.94,43.09,5.9,42.77,100.08000000000001,33.36000000000001,0.833151976786362,1.919765984120351,0.7118907171685812,1247.0246000000002,1.4285237140948563,252.34300000000005,1964.8538,1344.8389000000002,0,0,0,0,0,1,0,0,0,0,124
71.83,48.62,72.08,30.79,66.06,6.52,88.25,192.52999999999997,64.17666666666666,0.5902218570254725,1.447601773478436,0.6652983032293377,2033.9874,2.776030198175527,575.39,6338.9974999999995,4761.6048,0,0,0,0,1,0,0,0,0,0,88
72.15,50.39,69.37,32.24,65.17,6.5,77.92,191.91000000000003,63.970000000000006,0.5974660483603843,1.4039696438995914,0.7160721898536307,2101.0808,2.3441636582430805,506.48,5621.928000000001,4520.842900000001,0,0,0,0,1,0,0,0,0,0,88
80.0,58.79,67.6,17.85,59.94,7.01,65.5,206.39,68.79666666666667,0.6279927780830521,1.338016390700786,0.856997084548105,1069.929,3.474801061007957,459.155,5240.0,4051.9439999999995,0,0,0,0,0,0,0,0,0,1,98
22.72,43.65,43.56,15.11,52.66,6.67,51.29,109.93,36.64333333333334,0.25756716925518647,0.5088465845464726,0.9795780969479353,795.6926,3.1837368094351337,342.10429999999997,1165.3088,2293.8696,0,0,0,0,0,0,0,1,0,0,54
88.14,68.52,58.64,20.53,57.75,6.43,76.91,215.3,71.76666666666667,0.6877340823970037,1.267836593785961,1.1488933601609657,1185.6075,3.5722248026010215,494.53129999999993,6778.8474,3386.46,0,0,0,0,0,1,0,0,0,0,132
29.4,50.85,34.7,24.18,66.8,7.19,127.91,114.95,38.31666666666667,0.33968804159445404,0.56702025072324,1.4243697478991595,1615.224,5.079825258141382,919.6729,3760.5539999999996,2317.96,0,0,0,0,0,0,0,1,0,0,108
94.07,59.32,52.45,25.02,45.01,6.98,77.16,205.83999999999997,68.61333333333333,0.8341757559634653,1.5595159151193634,1.109822263797942,1126.1502,2.965411222136818,538.5768,7258.441199999999,2360.7745,1,0,0,0,0,0,0,0,0,0,43
67.59,50.82,88.52,20.07,72.59,7.05,148.19,206.93,68.97666666666667,0.48161607524583155,1.3043226553454266,0.5676943699731903,1456.8813,7.033222591362126,1044.7395,10016.1621,6425.6668,0,0,0,0,1,0,0,0,0,0,102
67.34,52.1,87.48,30.38,65.77,6.57,76.17,206.92000000000002,68.97333333333334,0.47901550718452124,1.2681732580037666,0.5888336347197106,1998.0925999999997,2.4273422562141493,500.43690000000004,5129.2878,5753.5596,0,0,0,0,1,0,0,0,0,0,80
32.18,50.92,65.88,25.31,54.81,7.09,61.15,148.98,49.66,0.2731748726655348,0.6197996918335901,0.7613636363636365,1387.2411,2.3242113264918283,433.5535,1967.807,3610.8828,0,0,0,1,0,0,0,0,0,0,1
79.03,49.08,40.84,11.12,46.64,6.71,74.73,168.95000000000002,56.31666666666667,0.8692256929168499,1.5780750798722045,1.173040152963671,518.6368,6.165841584158416,501.4383,5905.9119,1904.7776000000001,0,1,0,0,0,0,0,0,0,0,10
72.22,57.31,96.11,21.98,73.26,6.98,152.81,225.64,75.21333333333332,0.4676855329620515,1.238552563882696,0.5901554937699516,1610.2548000000002,6.649695387293298,1066.6138,11035.9382,7041.0186,0,0,0,0,1,0,0,0,0,0,102
25.58,46.24,43.64,31.38,50.6,7.729999999999999,47.51,115.46,38.486666666666665,0.2814700704225352,0.5414902624894157,1.0358422939068102,1587.828,1.4672637430512663,367.25229999999993,1215.3057999999999,2208.184,0,0,0,0,0,0,0,0,0,1,37
46.91,34.34,67.76,38.47,38.03,7.729999999999999,21.41,149.01,49.669999999999995,0.4549951503394762,1.3273910582908883,0.49941826643397325,1463.0141,0.5424372941474538,165.49929999999998,1004.3430999999999,2576.9128,0,0,0,0,0,0,1,0,0,0,47
86.16,30.07,51.28,30.46,51.7,6.43,58.52,167.51,55.836666666666666,1.0462659380692167,2.77309301577084,0.5751721499617445,1574.7820000000002,1.8601398601398602,376.2836,5042.0832,2651.1760000000004,0,0,0,1,0,0,0,0,0,0,130
85.86,56.55,83.21,17.95,62.86,6.7,56.07,225.62,75.20666666666666,0.6099744245524297,1.4919200695047785,0.6715354470965443,1128.337,2.9588390501319264,375.66900000000004,4814.1702,5230.580599999999,0,0,0,0,0,0,0,0,0,1,70
84.82,54.76,78.8,28.96,66.36,7.09,123.35,218.38,72.79333333333334,0.6303507728894173,1.5211621233859396,0.6862155388471178,1921.7856,4.117156208277703,874.5514999999999,10462.546999999999,5229.168,0,0,0,0,1,0,0,0,0,0,100
73.22,47.56,42.69,15.29,61.95,6.31,69.44,163.47,54.49,0.8024109589041096,1.507825370675453,1.0885786221103229,947.2155,4.262737875997544,438.16639999999995,5084.3967999999995,2644.6455,0,0,0,0,0,1,0,0,0,0,89
77.01,47.69,37.49,13.78,45.85,6.71,64.83,162.19,54.06333333333333,0.8935948015780923,1.5816389402341344,1.239023122889062,631.813,4.386332882273343,435.0093,4992.558300000001,1718.9165,0,1,0,0,0,0,0,0,0,0,10
60.89,34.95,65.66,28.55,75.08,6.65,73.75,161.5,53.833333333333336,0.5992520421218384,1.693741307371349,0.5243024302430244,2143.534,2.4957698815566833,490.4375,4490.6375,4929.752799999999,0,0,0,0,0,0,0,0,0,1,18
62.09,31.11,40.98,22.04,60.5,6.88,52.04,134.18,44.72666666666667,0.8495006156792995,1.9336655247586423,0.7410671748451644,1333.4199999999998,2.258680555555556,358.0352,3231.1636000000003,2479.29,0,1,0,0,0,0,0,0,0,0,2
66.27,53.51,72.09,13.4,53.75,6.06,93.17,191.87,63.95666666666667,0.5234597156398104,1.2157402311502477,0.732111095909153,720.25,6.470138888888889,564.6102,6174.3759,3874.8375,0,0,0,0,1,0,0,0,0,0,103
76.32,55.27,63.58,23.45,64.12,7.05,68.81,195.17000000000002,65.05666666666667,0.6367959949937422,1.3563177536875775,0.8558377206565501,1503.614,2.814314928425358,485.1105,5251.5792,4076.7496,0,0,0,0,0,0,0,0,0,1,149
66.98,41.66,76.06,33.02,70.99,6.64,84.26,184.7,61.56666666666666,0.5641846361185984,1.5700890764181905,0.5406177004931222,2344.0898,2.4767783656672546,559.4864,5643.734800000001,5399.4994,0,0,0,0,0,0,0,0,0,1,119
61.5,36.61,64.67,29.63,66.5,6.84,74.51,162.78,54.26,0.6012905748924521,1.6352034033501728,0.5574843916552459,1970.395,2.4325824355207315,509.64840000000004,4582.365000000001,4300.555,0,0,0,0,0,0,0,0,0,1,18
82.69,62.22,70.28,23.7,65.4,7.01,88.17,215.19,71.73,0.6194007490636704,1.3079721607086365,0.8728956228956228,1549.98,3.5696356275303645,618.0717,7290.7773,4596.312000000001,0,0,0,0,0,0,0,0,0,1,24
24.1,38.09,43.46,33.55,49.32,7.729999999999999,43.3,105.65,35.21666666666667,0.2919442761962447,0.616525965720133,0.8567251461988304,1654.686,1.2532561505065123,334.70899999999995,1043.53,2143.4472,0,0,0,0,0,0,0,0,0,1,37
85.18,50.3,96.28,13.75,70.51,6.78,60.42,231.76000000000002,77.25333333333334,0.5771784794687628,1.6604288499025344,0.517064144736842,969.5125,4.096271186440678,409.6476,5146.5756,6788.702800000001,0,0,0,0,0,0,0,0,0,1,31
60.34,44.33,76.6,14.77,76.27,6.0,73.44,181.26999999999998,60.423333333333325,0.49487410809480853,1.3311272887712333,0.5712628865979381,1126.5078999999998,4.656943563728599,440.64,4431.3696,5842.281999999999,0,0,0,0,1,0,0,0,0,0,117
109.04,63.04,80.77,23.8,65.95,6.35,72.32,252.85000000000002,84.28333333333335,0.752986672191147,1.7026858213616494,0.7709428885899474,1569.6100000000001,2.916129032258064,459.2319999999999,7885.7728,5326.7815,0,0,0,0,0,0,0,0,0,1,19
40.77,30.69,71.13,9.77,72.12,5.49,67.71,142.59,47.53,0.39651818712312786,1.2865257178920795,0.42548176902814366,704.6124,6.286908077994429,371.7279,2760.5367,5129.8956,0,0,0,0,1,0,0,0,0,0,17
79.49,58.41,108.26,17.91,70.69,6.62,101.8,246.15999999999997,82.05333333333333,0.47408600226635644,1.3379902373337822,0.5345963756177924,1266.0579,5.38339502908514,673.9159999999999,8092.081999999999,7652.8994,0,0,0,0,1,0,0,0,0,0,69
79.95,52.77,60.16,17.22,66.49,7.04,65.25,192.88,64.29333333333334,0.701746686561924,1.4868885995908498,0.8628188358404186,1144.9578,3.5812294182217346,459.36,5216.7375,4000.0383999999995,0,0,0,0,0,0,0,0,0,1,128
64.01,37.58,73.46,30.84,68.87,6.53,99.96,175.05,58.35,0.5713138164941093,1.659149818558839,0.5047005103411227,2123.9508,3.1394472361809043,652.7388,6398.4396,5059.1902,0,0,0,0,0,0,0,0,0,1,119
68.09,45.6,65.75,17.36,72.07,6.86,78.09,179.44,59.81333333333333,0.6060525144637294,1.461158798283262,0.6831460674157304,1251.1352,4.253267973856209,535.6974,5317.1481,4738.6025,0,0,0,0,0,0,0,0,1,0,84
99.93,56.37,52.87,25.87,48.64,6.56,95.85,209.17000000000002,69.72333333333334,0.9064767779390422,1.7418511417116962,1.0464080193057361,1258.3168,3.5671752884257533,628.776,9578.290500000001,2571.5968,1,0,0,0,0,0,0,0,0,0,43
55.37,40.46,50.57,27.41,54.46,6.28,83.5,146.4,48.800000000000004,0.6016516353363034,1.3355041003376749,0.7845646693814233,1492.7486000000001,2.9391059486096447,524.38,4623.3949999999995,2754.0422,0,0,0,0,1,0,0,0,0,0,49
23.77,56.86,66.71,30.77,61.7,6.31,93.68,147.33999999999997,49.11333333333332,0.190816408445051,0.4108192188040097,0.8397577905774628,1898.509,2.9486937362291474,591.1208,2226.7736,4116.007,0,0,0,0,0,0,0,1,0,0,104
31.19,27.89,35.84,21.09,56.15,6.81,49.01,94.92,31.64,0.48184767495751585,1.0796123226029768,0.7570575461454939,1184.2034999999998,2.2186509732910817,333.75809999999996,1528.6219,2012.4160000000002,0,0,0,0,0,0,0,0,1,0,52
71.98,32.23,92.66,27.74,78.06,5.57,174.0525,196.87,65.62333333333333,0.5717690046866313,2.166114956364731,0.3441170190049114,2165.3844,6.0561064718162845,969.472425,12528.298950000002,7233.0396,0,0,0,0,1,0,0,0,0,0,82
47.54,22.89,31.21,20.54,51.26,6.56,52.09,101.64000000000001,33.88,0.8627949183303085,1.9899539556299706,0.7106488668115493,1052.8804,2.4182915506035285,341.7104,2476.3586,1599.8246,0,1,0,0,0,0,0,0,0,0,139
63.91,42.02,99.52,16.4,65.41,6.65,55.76,205.45,68.48333333333333,0.4483653711238951,1.4855880985588097,0.4180262634301632,1072.724,3.2045977011494253,370.80400000000003,3563.6215999999995,6509.6032,0,0,0,0,0,0,0,0,0,1,101
99.01,52.89,73.86,25.38,64.13,6.75,67.78,225.76,75.25333333333333,0.7750293542074365,1.83726108740026,0.7065188351589634,1627.6193999999998,2.5693707354056103,457.515,6710.897800000001,4736.641799999999,0,0,0,0,0,0,0,0,1,0,34
59.88,37.65,38.56,18.27,44.46,6.5,70.28,136.09,45.36333333333334,0.7755472089107628,1.549288486416559,0.9517189079878664,812.2841999999999,3.6471198754540737,456.82,4208.3664,1714.3776,0,0,1,0,0,0,0,0,0,0,56
101.52,62.1,78.46,26.36,66.41,6.71,79.61,242.07999999999998,80.69333333333333,0.7171517377790336,1.6088748019017431,0.7815252957462875,1750.5675999999999,2.9097222222222223,534.1831,8082.0072,5210.5286,0,0,0,0,0,0,0,0,1,0,34
65.3,35.12,41.64,25.69,45.35,6.34,63.39,142.06,47.35333333333333,0.8397633744855968,1.8078626799557032,0.823639774859287,1165.0415,2.375046834020232,401.8926,4139.367,1888.374,0,0,0,0,0,1,0,0,0,0,123
28.13,57.25,61.82,14.89,73.36,7.729999999999999,74.35,147.2,49.06666666666666,0.23428000333139004,0.4829184549356223,0.911333970073225,1092.3304,4.6790434235368155,574.7254999999999,2091.4655,4535.1152,0,0,0,1,0,0,0,0,0,0,13
80.9,45.11,49.61,29.38,70.87,6.33,106.94,175.62,58.54,0.8451734224822399,1.754500108436348,0.8913258249357835,2082.1606,3.5200789993416723,676.9302,8651.446,3515.8607,0,0,1,0,0,0,0,0,0,0,68
130.49874999999997,65.2,79.76,22.16,55.0,6.4,80.08,275.45874999999995,91.81958333333331,0.8940720060290488,1.971280211480362,0.8073303615651313,1218.8,3.4576856649395507,512.5120000000001,10450.339899999997,4386.8,0,1,0,0,0,0,0,0,0,0,79
32.12,50.29,68.96,23.54,56.35,7.06,47.36,151.37,50.45666666666667,0.2671101871101871,0.6262429323454864,0.7188393367638651,1326.479,1.9299103504482478,334.36159999999995,1521.2032,3885.8959999999997,0,0,0,1,0,0,0,0,0,0,1
84.59,36.2,54.19,30.38,61.92,6.8,51.7,174.98000000000002,58.326666666666675,0.9255936098041362,2.2739247311827957,0.6559159267983331,1881.1296,1.6475462077756535,351.56,4373.303000000001,3355.4447999999998,0,0,0,1,0,0,0,0,0,0,130
130.49874999999997,52.79,120.29,31.06,74.88,6.89,144.57,303.57874999999996,101.19291666666665,0.7496481502757351,2.4260782673359356,0.43523785967515866,2325.7727999999997,4.509357454772301,996.0872999999999,18866.204287499993,9007.3152,1,0,0,0,0,0,0,0,0,0,131
118.67,49.85,136.14,31.44,76.06,5.85,118.01,304.65999999999997,101.55333333333333,0.6346328680678112,2.3337266470009834,0.363497156190754,2391.3264000000004,3.6377928483353887,690.3584999999999,14004.246700000002,10354.8084,0,0,0,0,1,0,0,0,0,0,9
87.2,58.37,56.57,19.21,55.97,6.56,81.55,202.14,67.38,0.7521131619803347,1.4687552636011454,1.0138961264547506,1075.1837,4.035131123206333,534.968,7111.16,3166.2228999999998,0,0,0,0,0,1,0,0,0,0,132
65.3,63.95,77.16,21.72,57.28,6.89,63.73,206.41,68.80333333333333,0.45950320174512693,1.0053887605850653,0.8181934493346982,1244.1216,2.805017605633803,439.0997,4161.5689999999995,4419.7248,0,0,0,0,0,0,0,0,0,1,57
29.95,56.0,70.54,28.21,65.19,6.26,86.27,156.49,52.163333333333334,0.23482828916418377,0.525438596491228,0.7827788649706457,1839.0099,2.953440602533379,540.0501999999999,2583.7864999999997,4598.5026,0,0,0,0,0,0,0,1,0,0,104
60.32,41.67,43.62,14.68,46.6,6.69,44.83,145.61,48.53666666666667,0.6990381272453355,1.413639559409421,0.9338861497086509,684.088,2.8590561224489797,299.91270000000003,2704.1456,2032.692,0,0,0,0,0,1,0,0,0,0,76
80.95,54.84,79.62,26.5,66.26,6.83,137.39,215.41000000000003,71.80333333333334,0.597593385501255,1.4496776504297995,0.6802282312081369,1755.89,4.9959999999999996,938.3736999999999,11121.7205,5275.6212000000005,0,0,0,0,1,0,0,0,0,0,100
72.46,35.43,42.53,20.74,87.22,5.49,174.0525,150.42,50.13999999999999,0.9176798378926037,1.9890200384298653,0.8139214334941419,1808.9427999999998,8.006094756209752,955.5482250000001,12611.844149999999,3709.4666,1,0,0,0,0,0,0,0,0,0,138
53.37,34.77,32.53,19.02,44.7,6.44,54.88,120.67,40.223333333333336,0.7814055636896046,1.49203242941012,1.0369818073367134,850.1940000000001,2.7412587412587412,353.4272,2928.9456,1454.0910000000001,0,0,1,0,0,0,0,0,0,0,56
24.31,42.55,51.39,23.62,60.07,6.25,74.22,118.25,39.416666666666664,0.2560564567095007,0.5582089552238806,0.8121778965451422,1418.8534,3.0146222583265634,463.875,1804.2882,3086.9973,0,0,0,0,0,0,0,1,0,0,75
81.4,62.12,72.23,21.14,59.47,7.19,69.49,215.75,71.91666666666667,0.601403768008866,1.2896070975918885,0.8482862214939232,1257.1958,3.1386630532971993,499.6331,5656.486,4295.5181,0,0,0,0,0,0,0,0,0,1,149
49.39,36.43,39.2,16.57,61.25,6.32,63.95,125.02,41.67333333333333,0.6445256426986821,1.3195297889393536,0.9062189054726367,1014.9125,3.6397268070574844,404.16400000000004,3158.4905000000003,2401.0,0,0,0,0,0,0,0,0,1,0,48
42.7,22.86,25.71,30.34,44.06,6.59,42.12,91.27000000000001,30.423333333333336,0.8614081097437967,1.7896060352053649,0.8558592287532759,1336.7804,1.3439693682195277,277.57079999999996,1798.5240000000001,1132.7826,0,0,0,0,0,1,0,0,0,0,124
